article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0810818001,810818,CS London Dress,265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Calf-length dress in jersey with a slight sheen. Turtle neck that is twisted at the front, a V-shaped opening at top and an opening down the back with buttons at the back of the neck. Seam with decorative gathers under the bust and 3/4-length sleeves. Lined."
0810825001,810825,Kendrick Padded Coral Keyhole,306,Bra,Underwear,1010026,Other structure,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bra with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0810825002,810825,Kendrick Padded Coral Keyhole,306,Bra,Underwear,1010026,Other structure,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bra with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0810831002,810831,Lennox.,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"V-neck blouse in woven fabric with a small stand-up collar, a yoke with a pleat at the back and long sleeves with gently rounded cuffs with a slit and button. Rounded hem, slightly longer at the back."
0810838010,810838,Apollo seamless HW tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Ankle-length sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with a wide, elasticated waistband. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
0810838011,810838,Apollo seamless HW tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Ankle-length sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with a wide, elasticated waistband. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
0810892001,810892,Cool Signet ring pk,79,Ring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal rings in various designs, two decorated with a pearly bead."
0810901001,810901,BAY BLOCK STRIPE ZIP-UP,252,Sweater,Garment Upper body,1010005,Colour blocking,19,Greenish Khaki,4,Dark,20,Khaki green,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,"Jumper in a soft, fine-knit modal and cotton blend with a ribbed stand-up collar, zip at the top and long sleeves."
0810927001,810927,Emilia Brief HR FS,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping briefs in microfibre and lace with a high waist, lined gusset and medium coverage at the back. Firm shaping effect on the waist and hips."
0810997001,810997,SB ONESIE OWN W TOY,270,Garment Set,Garment Full body,1010005,Colour blocking,42,Red,5,Bright,18,Red,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in soft pile with matching, padded accessories. Hood, a zip down the front with a chin guard, open chest pocket and ribbing at the cuffs and hems."
0811107001,811107,JORDAN FLANNEL PJ SET,297,Pyjama set,Nightwear,1010004,Check,9,Black,4,Dark,5,Black,9989,Loungewear,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear",Pyjamas with a long-sleeved top in cotton jersey and flannel bottoms. Top with a round neck and chest pocket. Bottoms with an elasticated drawstring waist and side pockets.
0811198002,811198,Peg fineknit,252,Sweater,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy jumper in a soft fine knit made partly from recycled polyester. Ribbed turtle neck, long dolman sleeves and ribbing at the cuffs and hem."
0811205007,811205,Mini Romper,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,52,Pink,7,Medium,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Sleeveless playsuit in a viscose weave with elastication and a flounce at the top, an elasticated seam at the waist and side pockets."
0811235002,811235,Winnie top,252,Sweater,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Jumper in a soft rib knit with a turtle neck and long sleeves with slits at the cuffs.
0811235004,811235,Winnie top,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Jumper in a soft rib knit with a turtle neck and long sleeves with slits at the cuffs.
0811291008,811291,Rania tee dress,265,Dress,Garment Full body,1010028,Mesh,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"T-shirt dress in soft, printed cotton jersey with a round neckline and straight hem."
0811291018,811291,Rania tee dress,265,Dress,Garment Full body,1010008,Front print,8,Dark Grey,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"T-shirt dress in soft, printed cotton jersey with a round neckline and straight hem."
0811333001,811333,Bahama dress,265,Dress,Garment Full body,1010004,Check,21,Light Yellow,7,Medium,8,Yellow,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in patterned jersey. Straight cut at the top with narrow, tie-top shoulder straps, a seam at the waist and a flared skirt. Unlined."
0811333004,811333,Bahama dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in patterned jersey. Straight cut at the top with narrow, tie-top shoulder straps, a seam at the waist and a flared skirt. Unlined."
0811352001,811352,Olsen Off Shoulder,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Long-sleeved, off-the-shoulder jumper in a fluffy knit with a sheen. Elastication at the top and ribbing at the cuffs and hem."
0811355001,811355,PQ TROY SILK SHIRT,259,Shirt,Garment Upper body,1010001,All over pattern,72,Blue,7,Medium,2,Blue,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Straight-cut blouse in silk with a grandad collar, buttons down the front and a double yoke with seams on the shoulders and at the back. Long sleeves with narrow, buttoned cuffs, and a straight-cut hem with slits in the sides. Slightly longer at the back."
0811368001,811368,Capri Footbed Sandal,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Pool shoes with a shimmering foot strap, moulded insoles and fluted soles."
0811380001,811380,PQ EVA BLOUSE,259,Shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Straight-cut blouse in a woven wool blend with a small opening and buttons at the back of the neck, a yoke and flap chest pockets. Wide sleeves, one with a flap pocket, and wide, close-fitting cuffs with a button. Short slits in the sides."
0811397005,811397,Zoo strap dress frill S.1 w,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in an airy viscose weave with narrow, adjustable shoulder straps and a frill-trimmed sweetheart neckline. Gathered seam at the waist and smocking at the back. Unlined."
0811398005,811398,Harper strap dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in a viscose weave with narrow, adjustable shoulder straps and a V-neck with a tie detail and small opening at the front. Concealed zip in one side, and a gently flared skirt. Unlined."
0811398006,811398,Harper strap dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in a viscose weave with narrow, adjustable shoulder straps and a V-neck with a tie detail and small opening at the front. Concealed zip in one side, and a gently flared skirt. Unlined."
0811398007,811398,Harper strap dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in a viscose weave with narrow, adjustable shoulder straps and a V-neck with a tie detail and small opening at the front. Concealed zip in one side, and a gently flared skirt. Unlined."
0811398008,811398,Harper strap dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in a viscose weave with narrow, adjustable shoulder straps and a V-neck with a tie detail and small opening at the front. Concealed zip in one side, and a gently flared skirt. Unlined."
0811412001,811412,Skinny CS Trash 89,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, stretch flexible denim with a high comfort factor. Hard-worn details that are patched on the inside, an adjustable elasticated waist, zip fly and button, and narrow hems."
0811412010,811412,Skinny CS Trash 89,272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, stretch flexible denim with a high comfort factor. Hard-worn details that are patched on the inside, an adjustable elasticated waist, zip fly and button, and narrow hems."
0811412011,811412,Skinny CS Trash 89,272,Trousers,Garment Lower body,1010023,Denim,7,Grey,2,Medium Dusty,12,Grey,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, stretch flexible denim with a high comfort factor. Hard-worn details that are patched on the inside, an adjustable elasticated waist, zip fly and button, and narrow hems."
0811419002,811419,Bardot puff sleeve,254,Top,Garment Upper body,1010008,Front print,51,Light Pink,1,Dusty Light,4,Pink,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Round-necked top in soft jersey made from a cotton blend with short puff sleeves and a text print on the front.
0811443001,811443,PQ DORA SILK MIX TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Wide, tailored trousers in a softly draping silk blend with a high waist and an extended waistband with buttons and hook-and-eye fasteners. Zip fly, fake welt back pockets and wide legs with creases. Unlined."
0811443004,811443,PQ DORA SILK MIX TRS,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Wide, tailored trousers in a softly draping silk blend with a high waist and an extended waistband with buttons and hook-and-eye fasteners. Zip fly, fake welt back pockets and wide legs with creases. Unlined."
0811471004,811471,Wakkiki,265,Dress,Garment Full body,1010016,Solid,30,Other Orange,5,Bright,3,Orange,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, V-neck dress in a softly draping viscose weave with narrow shoulder straps and buttons down the front. Unlined."
0811471005,811471,Wakkiki,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, V-neck dress in a softly draping viscose weave with narrow shoulder straps and buttons down the front. Unlined."
0811500001,811500,NORA RW shorts innerbriefs,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Lightweight running shorts in fast-drying functional fabric layered over a pair of short running tights. Regular, elasticated drawstring waist. The polyester content of the shorts is partly recycled."
0811500002,811500,NORA RW shorts innerbriefs,274,Shorts,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Lightweight running shorts in fast-drying functional fabric layered over a pair of short running tights. Regular, elasticated drawstring waist. The polyester content of the shorts is partly recycled."
0811525001,811525,Nora boyfriend shirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Classic oversized shirt in a crisp cotton weave with a collar, concealed buttons down the front and a yoke with a pleat at the back for added width. Dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0811539001,811539,Pappa tencel popover,259,Shirt,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Wide blouse in a Tencel™ lyocell weave with a collar, V-neck with buttons at the top and a yoke with a pleat at the back. Long sleeves with a tab and button, narrow buttoned cuffs, and a rounded hem."
0811539003,811539,Pappa tencel popover,259,Shirt,Garment Upper body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Wide blouse in a Tencel™ lyocell weave with a collar, V-neck with buttons at the top and a yoke with a pleat at the back. Long sleeves with a tab and button, narrow buttoned cuffs, and a rounded hem."
0811598001,811598,Fina Embroidery,265,Dress,Garment Full body,1010007,Embroidery,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in a crêpe weave with embroidery on the front and sleeves. Round neckline, an opening with a button at the back of the neck and 3/4-length sleeves with a flare and double flounce at the cuffs. Concealed zip in the side, a seam at the waist and a gently flared skirt. Unlined."
0811640001,811640,Boogie leo,262,Jacket,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,"Straight-cut jacket in soft faux fur with a collar, concealed hook-and-eye fasteners down the front and discreet pockets in the side seams. Lined."
0811644004,811644,Pinneapple Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"V-neck cardigan in a soft, loose, chunky knit with buttons down the front, dropped shoulders, long sleeves and patch front pockets."
0811649002,811649,Bessie cardigan,245,Cardigan,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Cardigan in a soft, fine, fluffy knit. Deep V-neck, pearly buttons down the front, dropped shoulders and long sleeves."
